gid	AmmoniaEX	CyanateEX	GlutathioneEX	GlycineEX	GuanineEX	GuanosineEX	L_AlanineEX	L_ArginineEX	L_AspartateEX	L_CystineEX	L_GlutamateEX	L_GlutamineEX	L_LeucineEX	L_SerineEX	L_ValineEX	UreaEX
PMM0891	0.03927638075471519	0.03517184519177139	0.05474404535821936	0.04053815828275679	0.014338636338640501	0.022419758474627485	0.046452233134877965	0.037812123457030354	0.0884170640517086	0.046452233134799674	0.038797251476647907	0.04863456952927522	0.04148385733067414	0.017214381700593397	0.029891010579447	0.03927638075471072
PMM0908	0.0	0.0	0.0	0.31411881379421136	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9142429922320771	0.0	0.0
PMM0918	6.144785278809602e-05	5.502631159235177e-05	8.564699637688042e-05	6.342190228818553e-05	3.28484163131416e-05	0.00017177912628645278	7.26744656329241e-05	5.9157023919728824e-05	0.00013832839562644936	7.267446563292615e-05	6.069825558022414e-05	7.608872842708733e-05	6.490144736744967e-05	7.424741877018232e-05	4.6764451878638866e-05	6.144785278809613e-05
PMM0919	-0.04314655716137805	-0.038637573011487646	-0.06013835890440251	-0.04453266645129321	-0.023065021930111645	-0.12061736179796523	0.97096294634461	-0.04153801635431687	-0.09712941556347662	-0.05102949644825782	-0.04262021592551766	-0.05342687370602292	-0.04557155183847724	-0.05213396974341036	-0.0328363808424741	-0.04314655716137812
PMM0920	0.06662601412026965	0.05966333479188637	0.09286440015477461	0.06876641519043973	0.028959035620963365	0.15143980731532847	0.07879868463664479	0.06414213893828323	0.1499852187189825	0.07879868463657239	0.06581324895621515	0.0	0.07037064034837767	0.08050418927472645	0.05070525477822505	0.06662601412026475
PMM0930	0.8637810483400105	0.77351254693042	0.9852367209971992	0.8915305378550071	0.4617547756651846	2.582141421619821	1.021595112988525	0.794968485943473	1.9445015760185098	1.021595112988554	0.5402555838479429	0.8752835764429222	0.8683025048249225	1.0437063349147992	1.249896292047008	0.8637810483400116
PMM0932	0.055839106269585534	0.050003701044276344	0.07782943610498162	0.057632971389609294	0.029850126995038556	0.15609972443925654	0.06604099289777528	0.053757376301455995	0.125702260258359	0.06604099289777712	0.055157929690574925	0.06914361364602221	0.05897746873431839	0.06747037233746585	0.04249595518162849	0.05583910626958562
PMM0938	-0.06786805244064355	-0.06077557524497718	-0.05646882113719566	0.3712620933235793	-0.031287369454927376	-3.92027093198802	-0.0802676451801261	-0.06533787300046336	-0.1527812345335378	-0.08026764518007061	-0.5409930881560142	-0.08403863726274957	-0.07168248577535642	-19.894070257166256	-0.05165049921930086	-0.06786805244064058
PMM0951	0.046973989793270415	-0.7237173114349804	0.06547309549620772	0.048483057675405346	0.025111067394650584	0.1313170527325585	0.05555620663662576	0.008612697940844367	0.10574554438354258	0.055556206636627775	0.04640095802740851	0.0	0.04961410021470542	0.05675865523755021	0.03574922125937432	0.046973989793269715
PMM0963	0.004484137081483205	0.0040155272002655625	0.0	0.004628192702019868	0.0023971025019492807	0.01253552589806835	0.0	0.34273086463518493	0.0	0.0	0.004429435468920986	0.005552550221720766	0.0	0.0	0.0034126206734576927	0.4320584996968829
PMM0964	0.004484137081483205	0.0040155272002655625	0.0	0.004628192702019868	0.0023971025019492807	0.01253552589806835	0.0	0.34273086463518493	0.0	0.0	0.004429435468920986	0.005552550221720766	0.0	0.0	0.0034126206734576927	0.4320584996968829
PMM0965	0.004484137081483205	0.0040155272002655625	0.0	0.004628192702019868	0.0023971025019492807	0.01253552589806835	0.0	0.34273086463518493	0.0	0.0	0.004429435468920986	0.005552550221720766	0.0	0.0	0.0034126206734576927	0.4320584996968829
PMM0970	0.0	0.0	0.006250061718114709	0.0	0.0	0.0	0.005303395504239705	0.0	0.010094469702459724	0.0053033955042398545	0.0	0.0	0.004736162023202385	0.0054181812480888596	0.0	-0.4275743626153997
PMM0971	0.0	0.0	0.006250061718114709	0.0	0.0	0.0	0.005303395504239705	0.0	0.010094469702459724	0.0053033955042398545	0.0	0.0	0.004736162023202385	0.0054181812480888596	0.0	-0.4275743626153997
PMM0972	0.0	0.0	0.006250061718114709	0.0	0.0	0.0	0.005303395504239705	0.0	0.010094469702459724	0.0053033955042398545	0.0	0.0	0.004736162023202385	0.0054181812480888596	0.0	-0.4275743626153997
PMM0973	0.0	0.0	0.006250061718114709	0.0	0.0	0.0	0.005303395504239705	0.0	0.010094469702459724	0.0053033955042398545	0.0	0.0	0.004736162023202385	0.0054181812480888596	0.0	-0.4275743626153997
PMM0974	0.0	0.0	0.006250061718114709	0.0	0.0	0.0	0.005303395504239705	0.0	0.010094469702459724	0.0053033955042398545	0.0	0.0	0.004736162023202385	0.0054181812480888596	0.0	-0.4275743626153997
PMM0989	-2.8204740750690994e-05	-2.5257234915614266e-05	3.947042442425977e-05	2.9227988219144695e-05	1.5138195014327003e-05	7.916442267186389e-05	3.3492032700309356e-05	2.7262518717096058e-05	6.374865104757558e-05	-3.335778826056513e-05	-2.786067348135324e-05	3.506549595392518e-05	2.990983667506007e-05	-3.407977826406109e-05	-2.146501760010551e-05	2.8318247365418085e-05
PMM0993	0.0	0.0	0.9092445088865226	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PMM1002	0.0	0.0	0.9092445088865226	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PMM1004	0.03927638075471519	0.03517184519177139	0.05474404535821936	0.04053815828275679	0.014338636338640501	0.022419758474627485	0.046452233134877965	0.037812123457030354	0.0884170640517086	0.046452233134799674	0.038797251476647907	0.04863456952927522	0.04148385733067414	0.017214381700593397	0.029891010579447	0.03927638075471072
PMM1051	0.12603442944078683	0.1128633381167801	0.17566879609125116	0.13008336184676753	0.06737471238152463	0.18491438656835493	0.14906110458483066	0.1213357573754372	0.28372253263854325	0.14906110458483485	0.12449694599559079	0.15606402891332133	0.13311802638647138	0.15228735647478833	0.09591760725896645	0.126034429440787
PMM1060	0.012764486063232085	0.011430547294367124	0.017791344074795188	0.013174552911603792	0.006823560681188994	0.035683464335183185	0.015096576391746715	0.012288615030531209	0.028734785643561588	0.015096576391747156	0.012608773167194632	0.015805816957118468	0.013481896971441292	0.015423323991339654	0.009714321447782347	0.01276448606323211
PMM1062	0.0062269134603670576	0.005576176624273262	0.008679171205841446	0.006426956827966984	0.0	0.0	0.007364579684097669	0.005994768764196353	0.014017722501186559	0.007364579684097936	0.006150951864774451	0.007710569299446631	0.00657688882316757	0.007523977329719187	0.00473894825705258	0.0062269134603675155
PMM1066	0.04168344256648383	0.03732735962011649	0.058099046467562705	0.04302254841358542	0.022282879102555775	0.1165271855694405	0.04929906867057768	0.04012944793149593	0.09383572367114466	0.04929906867057907	0.04117494974298231	0.05161515004087671	0.0	0.05036608889637434	0.6242447488219203	0.0416834425664839
PMM1069	0.03927638075471519	0.035171845191763605	0.054744045358221374	0.04053815828275679	0.014338636338638563	7.588293613218315	0.04645223313487569	0.037812123457005166	0.08841706405172144	0.04645223313480017	0.038797251476650675	0.04863456952927522	0.04148385733067414	19.840490184148116	0.029891010579449793	0.03927638075471072
PMM1080	0.04552494775973488	0.0407674124804892	0.06345339761963478	0.04698746428861602	0.46483288265115713	-8.126891964252847	0.05384242249794525	0.043827738503024544	0.10248353195177336	0.05384242249790557	0.0449695927362644	0.05637195165622118	0.04808361670705965	0.05500777826143879	0.03464643811283149	0.04552494775973158
PMM1090	0.12603442944078683	0.1128633381167801	0.17566879609125116	0.13008336184676753	0.06737471238152463	0.18491438656835493	0.14906110458483066	0.1213357573754372	0.28372253263854325	0.14906110458483485	0.12449694599559079	0.15606402891332133	0.13311802638647138	0.15228735647478833	0.09591760725896645	0.126034429440787
PMM1122	4.557455882181671e-05	4.081183899234757e-05	6.35225463085055e-05	4.703866913612269e-05	-0.4438008175033139	8.236878081716155	5.390109757380218e-05	4.38755000219567e-05	0.00010259521394417935	5.39010975738037e-05	4.501859859712607e-05	5.6433383300405745e-05	4.8136016092687385e-05	5.5067723290166075e-05	3.4684194259199955e-05	4.5574558821816784e-05
PMM1127	0.26939132015526307	0.4868230731559722	0.05399226657487061	0.0	0.17131993096069964	-1.9447796650901148	0.0	0.4750934171900153	6.257545827077118	0.4002572836113225	0.0	0.0	0.24050854945155548	0.0	0.0	0.2693913201552664
PMM1145	0.26939132015526307	0.4868230731559722	0.05399226657487061	0.0	0.17131993096069964	-1.9447796650901148	0.0	0.4750934171900153	6.257545827077118	0.4002572836113225	0.0	0.0	0.24050854945155548	0.0	0.0	0.2693913201552664
PMM1146	0.26939132015526307	0.4868230731559722	0.05399226657487061	0.0	0.17131993096069964	-1.9447796650901148	0.0	0.4750934171900153	6.257545827077118	0.4002572836113225	0.0	0.0	0.24050854945155548	0.0	0.0	0.2693913201552664
PMM1147	0.26939132015526307	0.4868230731559722	0.05399226657487061	0.0	0.17131993096069964	-1.9447796650901148	0.0	0.4750934171900153	6.257545827077118	0.4002572836113225	0.0	0.0	0.24050854945155548	0.0	0.0	0.2693913201552664
PMM1229	0.8637810483400105	0.77351254693042	0.9852367209971992	0.8915305378550071	0.4617547756651846	2.582141421619821	1.021595112988525	0.794968485943473	1.9445015760185098	1.021595112988554	0.5402555838479429	0.8752835764429222	0.8683025048249225	1.0437063349147992	1.249896292047008	0.8637810483400116
PMM1271	3.031287816790096e-05	2.7145063718988892e-05	4.225057262085455e-05	3.1286697744639876e-05	0.4405093896485211	2.303621500454194	3.585108547641398e-05	2.9182787965566378e-05	6.823886618537918e-05	3.5851085476414994e-05	2.99430939068369e-05	3.7535377561762764e-05	3.2016573040466966e-05	3.662703995895634e-05	2.306940060663055e-05	3.0312878167901008e-05
PMM1280	0.055839106269585534	0.05000370104427634	0.07782943610498162	0.057632971389609294	0.029850126995038553	0.15609972443925654	0.06604099289777528	0.053757376301455995	0.125702260258359	0.06604099289777712	0.05515792969057492	0.06914361364602221	0.05897746873431838	0.06747037233746585	0.04249595518162849	0.05583910626958562
PMM1288	0.8637810483400105	0.77351254693042	0.9852367209971992	0.8915305378550071	0.4617547756651846	2.582141421619821	1.021595112988525	0.794968485943473	1.9445015760185098	1.021595112988554	0.5402555838479429	0.8752835764429222	0.8683025048249225	1.0437063349147992	1.249896292047008	0.8637810483400116
PMM1300	0.001832142505721864	0.0016406764407067129	0.00255366941934687	0.0018910011937542251	0.0009794155050542816	0.005121803685321678	0.0021668776291642452	0.0017638386553408898	0.004124429445070783	0.0021668776291648597	0.0018097923527970973	0.0022686780291304256	0.0019351156307256762	0.0022137771410514636	0.0013943390396260866	0.0018321425057218673
PMM1304	6.144785278809602e-05	5.502631159235177e-05	8.564699637688042e-05	6.342190228818553e-05	3.28484163131416e-05	0.00017177912628645278	7.26744656329241e-05	5.9157023919728824e-05	0.00013832839562644936	7.267446563292615e-05	6.069825558022414e-05	7.608872842708733e-05	6.490144736744967e-05	7.424741877018232e-05	4.6764451878638866e-05	6.144785278809613e-05
PMM1328	0.008946220754706432	0.008011305659777368	0.012469385044379435	0.00923362351667796	0.004782415828153955	0.025009400899797012	0.010580708410179277	0.008612697940844367	0.020139293852726316	0.010580708410184608	0.00883708655726166	0.011077792478787792	0.009449031155758247	0.01080971537078452	0.0068084577572122525	0.008946220754706448
PMM1332	0.0	0.0	0.9092445088865226	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PMM1336	0.5806589155130768	0.5199777854579392	0.8093316491408151	0.5993129349764412	0.31040508215131507	1.623247626263657	0.6867461511703314	0.5590114511025736	1.3071509018567078	0.686746151170351	0.5735755060521225	0.7190096403140814	0.613294075117186	0.7016099620504765	0.44190634302642945	0.5806589155130777
PMM1339	0.014098295865345388	0.012624968750057605	0.019650429431013847	0.014551212161724395	0.004207835334613589	0.02200466136482368	0.01667407520137644	0.0135726992546332	0.031737392921470584	0.016674075201338533	0.013926311935315981	0.017457427016754363	0.014890671773863759	0.01703496590306209	0.010729407923179887	0.014098295865343365
PMM1340	0.014246782044355602	0.012757937542011174	0.019857391833419683	0.014704468549198298	0.004287212165594086	0.022419758474627485	0.016849690023112453	0.01371564974101957	0.03207165773274098	0.016849690023074546	0.014072986743869082	0.017641292262442376	0.01504750342044803	0.017214381700593397	0.01084241227496598	0.014246782044353578
PMM1354	0.0273542229411611	0.02449559954711504	0.0	0.0	0.009629734933051151	3.9744316842706757	0.032351879599645625	0.026334433953607118	0.06157848649491801	0.03235187959958876	0.4007647793256987	0.10802887903967942	0.02889163054430313	0.0	0.02081773706272053	0.027354222941158073
PMM1379	0.00012344119853046148	0.00011054110998955091	0.0001720543095257579	0.00012740682182229383	6.598843890452991e-05	0.0003450831928080526	0.00014599408658307032	0.00011883920434663592	0.00027788477826572324	0.00014599408658307446	0.00012193534969187254	0.00015285292171377684	0.00013037904639284222	0.0001491539564838984	9.394404729529658e-05	0.00012344119853046245
PMM1438	6.529516685252774	6.356000053186835	7.321613347651428	6.501102484953317	5.50646334086348	0.007145543114228118	6.598230161551715	6.462790833010963	13.395014924340698	6.881291044656779	7.378386518457035	7.0264738984522515	6.423399720797073	0.0030884901059394917	5.697878976442736	6.529516685252749
PMM1439	6.529516685252774	6.356000053186835	7.321613347651428	6.501102484953317	5.50646334086348	0.007145543114228118	6.598230161551715	6.462790833010963	13.395014924340698	6.881291044656779	7.378386518457035	7.0264738984522515	6.423399720797073	0.0030884901059394917	5.697878976442736	6.529516685252749
PMM1450	6.529516685252774	6.356000053186835	7.321613347651428	6.501102484953317	5.50646334086348	0.007145543114228118	6.598230161551715	6.462790833010963	13.395014924340698	6.881291044656779	7.378386518457035	7.0264738984522515	6.423399720797073	0.0030884901059394917	5.697878976442736	6.529516685252749
PMM1451	6.529516685252774	6.356000053186835	7.321613347651428	6.501102484953317	5.50646334086348	0.007145543114228118	6.598230161551715	6.462790833010963	13.395014924340698	6.881291044656779	7.378386518457035	7.0264738984522515	6.423399720797073	0.0030884901059394917	5.697878976442736	6.529516685252749
PMM1452	6.529516685252774	6.356000053186835	7.321613347651428	6.501102484953317	5.50646334086348	0.007145543114228118	6.598230161551715	6.462790833010963	13.395014924340698	6.881291044656779	7.378386518457035	7.0264738984522515	6.423399720797073	0.0030884901059394917	5.697878976442736	6.529516685252749
PMM1453	6.529516685252774	6.356000053186835	7.321613347651428	6.501102484953317	5.50646334086348	0.007145543114228118	6.598230161551715	6.462790833010963	13.395014924340698	6.881291044656779	7.378386518457035	7.0264738984522515	6.423399720797073	0.0030884901059394917	5.697878976442736	6.529516685252749
PMM1454	6.529516685252774	6.356000053186835	7.321613347651428	6.501102484953317	5.50646334086348	0.007145543114228118	6.598230161551715	6.462790833010963	13.395014924340698	6.881291044656779	7.378386518457035	7.0264738984522515	6.423399720797073	0.0030884901059394917	5.697878976442736	6.529516685252749
PMM1455	6.529516685252774	6.356000053186835	7.321613347651428	6.501102484953317	5.50646334086348	0.007145543114228118	6.598230161551715	6.462790833010963	13.395014924340698	6.881291044656779	7.378386518457035	7.0264738984522515	6.423399720797073	0.0030884901059394917	5.697878976442736	6.529516685252749
PMM1456	6.529516685252774	6.356000053186835	7.321613347651428	6.501102484953317	5.50646334086348	0.007145543114228118	6.598230161551715	6.462790833010963	13.395014924340698	6.881291044656779	7.378386518457035	7.0264738984522515	6.423399720797073	0.0030884901059394917	5.697878976442736	6.529516685252749
PMM1465	0.014098295865345386	0.012624968750057603	0.019650429431013843	0.014551212161724392	0.004207835334613589	0.022004661364823673	0.01667407520137644	0.013572699254633199	0.031737392921470584	0.01667407520133853	0.01392631193531598	0.01745742701675436	0.014890671773863755	0.01703496590306209	0.010729407923179883	0.014098295865343363
PMM1468	0.00045853022266565123	0.0004106120191688534	0.0006391067309506235	0.0004732607838774568	0.0002451182744858534	0.0012818335784175216	0.0005423043669839588	0.0004414358210968335	0.0010322207720798613	0.0005423043669839742	0.00045293665089642533	0.0005677819485138706	0.0004843013020380895	0.0005540419057187438	0.00034896116885801807	0.00045853022266565226
PMM1472	0.0004585302226656513	0.0004106120191688534	0.0006391067309506235	0.00047326078387745685	0.0002451182744858534	0.0012818335784175218	0.000542304366983959	0.00044143582109683354	0.0010322207720798616	0.0005423043669839743	0.00045293665089642533	0.0005677819485138706	0.0004843013020380895	0.0005540419057187439	0.0003489611688580181	0.00045853022266565226
PMM1488	0.012764486063232086	0.011430547294367124	0.017791344074795185	0.01317455291160379	0.0068235606811889934	0.035683464335183185	0.015096576391746715	0.012288615030531207	0.028734785643561588	0.015096576391747154	0.012608773167194628	0.015805816957118468	0.013481896971441292	0.015423323991339655	0.009714321447782346	0.01276448606323211
PMM1500	0.039218793393398406	0.035120275935163	0.05466377917636092	0.04047872089256319	0.020965342062123433	0.10963719247211848	0.04638412447807188	0.03775668300204017	0.08828742620547622	0.04638412447807321	0.038740366618663466	0.04856326111246045	0.04142303334852489	0.047388054173066504	0.02984718412714268	0.03921879339339846
PMM1504	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03714470569162084	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PMM1512	-0.7137678908129987	-0.6391763516934663	-0.7380192397823486	-0.6814435987582848	-0.3592444086095077	-5.528997974930975	0.1778181112719971	-0.5773278259928726	-0.9920546353528497	-0.844174331520767	-0.8401642890095833	0.6312788734142921	0.1587992796257557	-0.7977595502475797	0.10759687975584455	-0.7137678908129909
PMM1525	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.15798431746695002	0.0	0.0	0.0	0.0	0.0
PMM1539	0.2328133385757425	0.20848343318851076	0.2542850619601629	0.24029260813158482	0.12112718159187509	-7.663517836265783e-05	0.27534867705730875	0.18752379576337375	4.30638022879931	0.21576974999883924	2.4417537127016353	0.288284620036839	0.24589830163994877	0.2813082745808962	0.17718093756797118	0.23281333857573608
PMM1565	0.011769987209733063	0.010539977464700511	0.016405195725622223	0.012148105179901331	0.006291927582871741	0.032903316024125585	0.013920381138841188	0.011331191950713165	0.026496018548944504	0.013920381138841581	0.011626406121887258	0.01457436378582722	0.012431503636788275	0.014221671378727735	0.008957465159602555	0.011769987209733084
PMM1572	0.004484137081483205	0.0040155272002655625	0.006250061718114709	0.004628192702019868	0.0023971025019492807	0.012535525898068348	0.005303395504239705	0.004316964589526454	0.010094469702459726	0.005303395504239855	0.004429435468920987	0.005552550221720765	0.004736162023202392	0.005418181248088859	0.0034126206734576927	0.004484137081483212
PMM1589	0.014246782044355602	0.012757937542011174	0.019857391833419683	0.014704468549198298	0.004287212165594086	0.022419758474627485	0.016849690023112453	0.01371564974101957	0.03207165773274098	0.016849690023074546	0.014072986743869082	0.017641292262442376	0.01504750342044803	0.017214381700593397	0.01084241227496598	0.014246782044353578
PMM1590	0.053376722102721645	0.047798645663526325	0.0743973258155439	0.05509148163950577	0.028533800767741927	0.14921606322778752	0.06312872753145034	0.051386791936839316	0.12015906166372495	0.06312872753145209	0.052725583941856495	0.06609452939564527	0.05637668955078411	0.06449507442037367	0.04062197520261879	0.05337672210272172
PMM1608	0.5806589155130768	0.5199777854579392	0.8093316491408151	0.5993129349764412	0.31040508215131507	1.623247626263657	0.6867461511703314	0.5590114511025736	1.3071509018567078	0.686746151170351	0.5735755060521225	0.7190096403140814	0.613294075117186	0.7016099620504765	0.44190634302642945	0.5806589155130777
PMM1609	0.5806589155130768	0.5199777854579392	0.8093316491408151	0.5993129349764412	0.31040508215131507	1.623247626263657	0.6867461511703314	0.5590114511025736	1.3071509018567078	0.686746151170351	0.5735755060521225	0.7190096403140814	0.613294075117186	0.7016099620504765	0.44190634302642945	0.5806589155130777
PMM1625	0.0037032522616130283	0.0033162479013762454	0.005161652012916039	0.003822221484198439	0.0019796618837365425	0.01035254136726243	0.004379841882266422	0.0035651918282077343	0.008336580054562765	0.004379841882266545	0.9515639813992436	0.0045856078421906655	0.0039113886139244885	0.004474638396687366	0.0028183338281954156	0.003703252261613035
PMM1638	-0.06263250872523589	-0.05608716634591959	-0.08729818869935199	-0.06464461601505087	-0.03348170241908905	-0.007672610798605434	-0.0740755599476011	-0.06029751486335392	-0.14099523503122108	-0.07407555994760319	-0.16207716414136492	-0.00339854563242046	-0.06615268531091309	-0.06668476232605355	-0.047666025864570784	-0.062632508725236
PMM1648	0.12603442944078683	0.1128633381167801	0.17566879609125116	0.13008336184676753	0.06737471238152463	0.18491438656835493	0.14906110458483066	0.1213357573754372	0.28372253263854325	0.14906110458483485	0.12449694599559079	0.15606402891332133	0.13311802638647138	0.15228735647478833	0.09591760725896645	0.126034429440787
PMM1654	-0.1260344294407868	-0.11286333811678008	-0.17566879609125113	-0.13008336184676753	-0.06737471238152462	-0.18491438656835493	-0.14906110458483063	-0.12133575737543718	-0.28372253263854325	-0.14906110458483482	-0.12449694599559077	-0.1560640289133213	-0.13311802638647138	-0.1522873564747883	-0.09591760725896643	-0.126034429440787
PMM1665	0.0245300185758983	0.021966535595285205	0.03419033077266081	0.025318060284596038	0.013113106899421266	0.06857432713376395	0.029011688953832163	0.02361551835912038	0.05522077599672219	0.029011688953832986	0.024230778934491316	0.03037466464726514	0.025908695540857736	0.029639612761178553	0.018668396391825454	0.024530018575898337
PMM1668	0.015751693965409753	0.014105580275312954	0.060081713869669366	0.4575681747454383	0.006756071356931089	3.791985753373041	0.018629551559737615	0.01516445724966954	0.03545944171793978	0.01862955155971876	0.4895124927713178	0.019504772095690983	0.01663699690809407	0.0	0.011987714802554924	0.015751693965408774
PMM1685	0.004484137081483204	0.0040155272002655625	0.006250061718114709	0.004628192702019868	0.0023971025019492802	0.012535525898068348	0.005303395504239705	0.004316964589526454	0.010094469702459726	0.0053033955042398545	0.004429435468920986	0.005552550221720765	0.004736162023202392	0.005418181248088859	0.0034126206734576927	0.004484137081483212
PMM1686	0.004484137081483204	0.004015527200265562	0.006250061718114709	0.004628192702019867	0.0023971025019492802	0.012535525898068348	0.005303395504239705	0.34273086463518493	0.010094469702459724	0.0053033955042398545	0.004429435468920986	0.005552550221720765	0.004736162023202391	0.005418181248088859	0.0034126206734576923	0.004484137081483212
PMM1687	0.015751693965409753	0.014105580275312954	0.060081713869669366	0.4575681747454383	0.006756071356931089	3.791985753373041	0.018629551559737615	0.01516445724966954	0.03545944171793978	0.01862955155971876	0.4895124927713178	0.019504772095690983	0.01663699690809407	0.0	0.011987714802554924	0.015751693965408774
PMM1689	0.003750749252393812	0.0033587812706611735	0.005227854075522575	0.003871244344584949	0.002005052533791781	0.010485320483331735	0.0044360166429382	0.003610918090269698	0.008443502953146382	0.00443601664294044	0.003704994176513168	0.0	0.0039615551096994	0.004532028993832993	0.0028544810756412744	0.0037507492523938175
PMM1702	0.001981669397228092	0.0017745771866258609	0.002762082383413579	0.002045331727243238	0.0010593486737386034	-7.5077706319338775	0.0023437233030959236	0.0019077910555651751	0.004461037057322118	0.0023437233030960485	0.0019574951782821135	0.0024538319527274677	0.002093046481663209	-19.79063809675559	0.001508135418264517	0.0019816693972285414
PMM1707	0.03802776903856488	0.03405371828848401	0.0530037104518283	0.0392494341587274	0.020328651566499767	0.1063076518327615	0.044975498226446496	0.0	0.08560625053080616	0.044975498226447766	0.03756387147014687	0.04708845728168232	0.04016506905894805	0.045948939866765764	0.028940763502162122	0.038027769038564946
PMM1716	0.026927730051513624	0.024113676834227347	0.037532299234488226	0.02779279969406154	0.014394860796036952	0.07527719409623644	0.03184746583334635	0.025923841086111784	0.060618386597384985	0.03184746583334725	0.026599240928703253	0.03334366696446162	0.028441167190821147	0.03253676668833056	0.020493157678553357	0.02692773005151367
